id,option,device_id,created_at,voted_at
f6b5b59d-29ff-462b-8da3-6005b3e6a9b7,2,fbccb208-29f4-4730-aa54-8d18b22ae195,"2026-05-13 21:45:07.986479+00",
579170a2-0d5d-4bdc-8102-9f90e280c6e1,2,9dc65d80-0236-499d-a617-ca32e11d9f76,"2026-05-15 08:37:27.095609+00",
96db17e4-1d4a-46b3-8535-ede61117cb92,2,9dc65d80-0236-499d-a617-ca32e11d9f76,"2026-05-15 08:39:04.365388+00",
6f766c8d-5d79-4331-ba1b-822c14ab31d5,2,9dc65d80-0236-499d-a617-ca32e11d9f76,"2026-05-15 08:39:26.755057+00",
30780206-716a-413d-8ff2-0dfb2daf056b,2,9dc65d80-0236-499d-a617-ca32e11d9f76,"2026-05-15 08:39:34.607767+00",
7f9198aa-be39-40e4-90e0-b7b5217a535a,2,9dc65d80-0236-499d-a617-ca32e11d9f76,"2026-05-15 08:40:26.393819+00",
75f19daf-c95d-446a-b47a-07c0333af39a,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:25:00.808302+00",
308f3ec7-a8f7-471c-a514-eb6594d38d5f,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:28:14.376604+00",
219d4184-ef36-471c-9469-3118df6ec784,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:45:23.706132+00",
5c82ac00-9fce-4ff5-b97a-b640935a684c,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:46:04.874685+00",
ebdd254d-7944-4ea7-aba6-27a8070a219b,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:46:19.046437+00",
4073164f-cfb9-4209-b42d-a9e34028cb98,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:46:47.17355+00",
da84e687-6fe7-417c-a941-b44611122d09,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:57:09.711463+00",
f220b2d6-8685-4b00-986c-72abb7cace8c,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:57:16.221467+00",
0953b062-8f08-4604-b131-f146c5bbf6ef,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:58:20.607317+00",
f0a2c6c3-dd6c-4d63-8e88-2380164100f9,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:58:20.935801+00",
ca43f9e0-70c9-47bc-a5a8-da6dbeb5ce36,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-15 12:58:21.014364+00",
b84c40d7-5f64-4715-a92d-96ad43e90229,2,test-debug,"2026-05-21 09:35:31.208608+00",
10778594-d619-4fee-a545-8a56c71a353a,2,f2b58c08-0243-4d20-a688-dae867c4e80e,"2026-05-21 09:37:05.931357+00",
05b595e3-c11a-4a34-8563-f855fafc5048,2,f2b58c08-0243-4d20-a688-dae867c4e80e,"2026-05-21 09:37:23.312477+00",
27a1ea87-6cce-4b8d-b5bf-0e23729ad0ac,2,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:40:27.565236+00",
6cf7b542-1427-4d22-8d4d-bb9cb21dd4a5,2,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:41:03.88743+00",
09761e07-954d-45ec-bf0b-b36af668e9a1,2,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:41:42.526621+00",
154eb64e-8f33-45c8-ae24-8ee397a9a145,2,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:42:19.787496+00",
947887b7-b856-43fd-9ece-7cbafc7d5a24,1,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:43:34.516012+00",
795e8992-d4fc-4827-aacc-dacaf58611f3,4,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:46:53.803661+00",
481f5aa0-20a6-493f-8a81-f28e950c0867,2,0b1b988b-63ee-49d9-995e-7ed9f74988c2,"2026-05-21 09:48:32.693121+00",
4901b71c-007b-4659-9aba-ecc2b26fe0e9,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 09:51:36.03878+00",
9135d79e-0447-476a-992e-a0e2b9d812e2,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 09:52:39.415019+00",
5c13a605-6def-43d8-a44a-9cba97e3d573,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 09:54:49.533036+00",
d1593863-fff1-4e1d-b9f3-d7bfd8eab6f7,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 10:11:07.131366+00",
3a766813-0882-4761-b644-c0e4fb0ab3a0,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:00:05.121941+00",
2f04cca2-cf56-4052-afe6-4ed9bc2636d8,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:00:21.308624+00",
7a9a908f-f71e-4822-82bf-2c7c25926b4d,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:00:36.550061+00",
476ce80f-2307-4200-9e82-9d312d485ea6,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:00:54.027635+00",
d72f1eb6-100e-4f2e-8752-aa355e9ce8b9,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:01:11.3263+00",
1e0b1d0b-28be-4b4d-8efc-f4d24b94af60,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:01:28.014419+00",
812e0a15-c5aa-4198-84c2-3d28058ab919,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:01:43.15173+00",
563db424-9746-4761-9a7c-cb6adf46696d,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:01:43.171594+00",
146e008e-646e-4b09-b6c9-2b6c97c57443,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:01:58.277306+00",
a312c71a-77a8-4445-bff8-ff59a842d029,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:02:14.643268+00",
8b6d5fe3-1d87-4a68-b209-34879934de9a,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:03:09.016144+00",
f5855728-24f3-4bb6-9c57-e0cdd25af8ec,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:03:24.428471+00",
2496596e-db6a-496e-aa6b-91e4b036ba0e,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:03:39.671363+00",
e443c4b5-8b30-4e60-b33d-173c8cb0e935,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:03:55.151194+00",
f86ecc42-7bfe-4f35-843f-3af5de67cdff,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:04:10.293829+00",
dc1b998b-cc85-4b32-a645-3b3368d58528,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:04:10.299192+00",
454a17fd-40dd-41b3-8662-1da55654bb68,1,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:04:26.336419+00",
d2a154c4-1eec-4a5f-8410-d1cf7b0a6627,3,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:04:41.670524+00",
d04e2fd2-5e10-44f4-ba20-dccfe25b9301,1,7024c933-de2e-4db7-80bd-06af7064369f,"2026-05-21 11:04:53.406349+00",
ef128d25-7314-4f08-a2b0-bc2e8ed6437d,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:04:57.420945+00",
f263fd84-5ab7-4471-90a8-6b7b30a0b3f8,1,7024c933-de2e-4db7-80bd-06af7064369f,"2026-05-21 11:05:08.984873+00",
434b69c6-1865-4251-a8c3-a86f5df1361f,4,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:05:12.643097+00",
df8aa03d-7be6-4d97-97a8-dba5563742a1,3,7024c933-de2e-4db7-80bd-06af7064369f,"2026-05-21 11:05:25.797621+00",
9d6c08ee-7681-43c2-9f51-b9568c40536e,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:05:27.79188+00",
c99ed31a-4fde-4c76-bd75-b6a4362ffdf0,3,7024c933-de2e-4db7-80bd-06af7064369f,"2026-05-21 11:05:41.537963+00",
9a7ed185-27f3-4655-b993-6664d981b10e,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:05:42.920934+00",
6e4c08f7-7781-4be1-848a-6bddc57bd1e8,1,7024c933-de2e-4db7-80bd-06af7064369f,"2026-05-21 11:05:57.432026+00",
a519eb46-65b8-4a14-815d-85f89d764e6b,2,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:05:58.427004+00",
a4349fbb-429d-4fdd-bd07-9d4a502dede7,1,42096183-f4da-44d0-8bcf-212919525a36,"2026-05-21 11:06:13.616801+00",
8a9a6ddb-6cea-41e1-8da9-157a0714864b,1,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 11:10:25.173402+00",
26aec8b4-2025-4f10-b71c-b7bdff349ab2,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 11:21:04.0203+00",
dd36fb10-a092-4049-9a7f-7d56cd32e507,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 11:23:20.760978+00",
cb6125ec-222d-4e93-9d5f-47fce8f487f9,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 11:24:41.765135+00",
ccd09f22-bc22-4150-a167-34d70501e044,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7,"2026-05-21 11:25:05.501156+00",
8325aa28-5bea-4b17-a742-7ac8b2899d19,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 12:27:42.638161+00",
35033148-3e0f-4c3a-8f9e-75ca716dadce,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 12:28:13.946978+00",
0e7705de-b603-48d6-b965-6d98cb8d543b,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 12:29:08.621507+00",
9292fe4e-ee69-4cc1-9b24-eed078635f15,1,7024c933-de2e-4db7-80bd-06af7064369f,"2026-05-21 12:29:10.745971+00",
5d6277c1-c978-46ce-82be-5b9b53408489,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 12:29:18.790327+00",
d648b183-34e5-4d5c-97e7-846fd4c64c7e,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 12:29:24.80418+00",
4edc6d54-1688-4d2d-8c9b-0855eec42a11,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 12:29:34.528287+00",
3ee51ec3-7607-46c9-bf81-aded6fa66524,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 12:29:42.673546+00",
6822ea2c-f801-45e9-b3ca-3ecc82b42921,3,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 12:29:50.038996+00",
49347001-c2ea-4525-bdc9-37ee0b1fec70,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 12:29:59.627541+00",
b073ffec-3109-4b00-9e75-667d0321539e,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 12:30:05.568342+00",
06363c63-4b02-4b10-87f2-21b92f0157ba,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 12:30:17.143465+00",
dea3c648-7303-47ee-a632-a820e3aeda1c,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 12:30:22.150722+00",
df3bb33f-dca9-473a-b22a-f1ee3f5a22db,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 13:35:07.147181+00",
f2ffdf73-d390-41bd-9b49-feb1bb2f9c0f,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:11:18.842773+00",
b0e288c7-70b9-4ec1-9516-eae11cee2878,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:14:04.359489+00",
fd372ddc-1ff6-4e10-be1c-7443ee44176a,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:14:26.192343+00",
5c283e34-888d-403e-9c69-614ab64cc0e6,3,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:18:53.179026+00",
8d252f00-ddf5-4d19-9f4c-bea218be8cef,1,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:19:51.019442+00",
e29044c6-db4a-4612-811d-94fb199de900,3,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:22:08.354338+00",
6cd1380e-eed2-471c-8560-12d5b38c969b,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:24:04.376927+00",
e3876c15-4745-490a-baaa-2ac3ba70a9ff,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:27:55.913846+00",
8b8b9b07-793d-4ea4-a05b-3e1ed0440b05,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:28:16.280161+00",
bf8c1503-9c08-43e8-be87-95698b3068f3,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:28:32.580259+00",
eda9f04b-0af1-4b25-8e22-b737130e2bc2,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:29:08.380674+00",
aed19042-a557-4c4b-91ab-4e316b3bee9d,4,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:30:23.766717+00",
fd52f6f9-fd9e-47b6-ba84-a8c93e05441d,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:30:39.390794+00",
58ec49ac-4b9b-41af-b877-3b4670afee61,3,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:30:57.341657+00",
9c3adaff-7774-4cf5-81c2-74400fd4aff0,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:34:18.230447+00",
ca29acfc-8863-4f34-81ad-08573b370eae,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:34:30.57718+00",
efca1bc7-4ac7-4788-8c68-2e9f82ac3626,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:34:50.444253+00",
c7411552-2e03-4529-bcc5-0dcae8825cbb,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:35:06.898446+00",
42a09740-cf48-42ef-bbb0-4820bb409bdf,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:35:22.045487+00",
ce060f47-46aa-40b7-9d6b-26e5fafc887e,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:36:06.675695+00",
b890e2b8-1a3f-42fc-a0cf-acf93e124e23,1,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:36:25.970271+00",
b5b69c0b-2dd3-4a0d-8dbe-ed683a0c64be,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:36:49.589404+00",
247a358b-d020-41f3-b545-ee0fcb5a2a3d,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:46:52.542723+00",
edb0875a-8824-4a03-bd61-bae7710f8750,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:47:22.296931+00",
be6192eb-6b88-4f0e-92df-b74d10a04e07,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:50:06.29659+00",
b6df02bb-7f8b-4492-aa03-f3c8a7df8e7a,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:50:36.693502+00",
b100ced3-e599-4af5-b73f-493dd8fe51b6,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:50:53.468032+00",
5abe5c89-3f80-428c-8665-d6053310564a,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:51:03.047034+00",
da1c3924-a667-4a8f-837e-2821cb1b7d7d,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:51:28.050282+00",
5079bd85-3059-4e9b-a624-2c607053039c,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 14:53:53.117041+00",
fbfbb2c2-827b-4503-838b-7aee2c9dbdd7,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:56:11.968899+00",
65c38552-3071-49ac-bf72-734e8baaf4e4,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:56:42.286865+00",
5990807a-a46d-4c55-a71f-58a2dc56b64e,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:56:59.134283+00",
1a8996c3-1748-44ed-94b6-f9cce81f0872,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 14:57:16.625273+00",
47e957ba-3b57-46c4-b8a9-f80f2710ee05,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:57:42.600567+00",
81d29e81-ed6c-4bc9-98ee-f0c6d2202bea,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:57:58.380155+00",
4335fdc2-3987-44b7-afee-d040b81887b9,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:58:05.984253+00",
7d1e8581-3304-4752-996d-26ceeac6d8ad,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:58:49.649962+00",
fbb4fd37-1d4c-4e40-a8fa-8708be881aaf,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 14:58:56.088933+00",
1dc37da5-5133-4b8e-a5e9-a2046b185210,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 14:59:19.980682+00",
bcd76ad9-78ae-49ba-9d2b-12428aab029b,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 15:02:43.62626+00",
8525b027-fd3f-407a-852b-dbbfd25ed002,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-05-21 15:03:09.372688+00",
67ccf098-ae04-4e00-8fb2-89eb261d0965,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:04:55.711261+00",
87598393-500f-40ed-a313-68bd61934f02,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:31:35.683171+00","2026-05-21 15:31:35.435+00"
239efff7-0dc1-4b8a-b3d1-7a2887d8217c,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:46:42.005799+00","2026-05-21 15:46:41.495+00"
3f107b2c-8c89-4ef8-9602-a645302fff64,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:46:57.504256+00","2026-05-21 15:46:57.356+00"
f14878ed-98af-4c8d-afe9-a3b73b6709b2,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:47:14.775416+00","2026-05-21 15:47:14.623+00"
39ef908c-4432-4f2e-9388-14280a582198,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:47:30.577788+00","2026-05-21 15:47:30.469+00"
4ddcf3e3-f32a-4b0f-b312-077fac0cd19d,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:47:47.366921+00","2026-05-21 15:47:47.188+00"
1d082d1b-ae4d-4117-9062-5c5b6191509f,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:48:04.369229+00","2026-05-21 15:48:04.228+00"
263286c9-9289-4935-be64-d1ca131c14a9,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:48:17.785993+00","2026-05-21 15:48:16.777+00"
c1b73823-1e0e-4ba4-bac1-c562dee942de,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:48:21.042102+00","2026-05-21 15:48:20.878+00"
3480b44e-e6b7-44ae-bda6-4f688778a97f,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:48:36.29364+00","2026-05-21 15:48:36.141+00"
1d138993-02c7-4b82-9771-d77ea2946946,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:48:50.392922+00","2026-05-21 15:48:50.045+00"
08165690-09bb-4534-8729-d4d12bef9896,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:48:53.324984+00","2026-05-21 15:48:53.245+00"
3c20d991-62d9-4f3a-ae5c-ac6b2a5bda9d,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 15:49:09.143569+00","2026-05-21 15:49:08.817+00"
bcdc2bcf-4214-45be-9b05-e5da4923fdf1,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:49:09.96666+00","2026-05-21 15:49:09.85+00"
cceb18bd-6df1-4d2f-964d-335dbc198429,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:49:19.278754+00","2026-05-21 15:49:18.949+00"
b35d2a41-d97b-4c42-9baf-a4cbc5152b5e,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 15:49:37.998405+00","2026-05-21 15:49:37.744+00"
f3cc8fb6-3a56-4e52-8bd9-0e63bac0417c,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:49:44.667012+00","2026-05-21 15:49:44.378+00"
cea10a11-b264-40f1-9f33-d38b71f5c8c8,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 15:51:04.133362+00","2026-05-21 15:51:03.841+00"
f02f345d-f7ae-4f7e-bdef-8df66c2662fe,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 15:54:34.272153+00","2026-05-21 15:54:33.984+00"
1d74d37a-44e6-4c96-8b23-531fd257c44e,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:56:35.968344+00","2026-05-21 15:56:35.475+00"
b8872cf0-9441-4f75-80a0-ba6e9a8bb7cf,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:57:11.635819+00","2026-05-21 15:57:11.2+00"
c87de181-1881-4215-9780-965286734910,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:57:25.81194+00","2026-05-21 15:57:25.631+00"
542f923f-7e58-41b3-b03f-64f5c49fbe56,4,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 15:57:34.444812+00","2026-05-21 15:57:34.077+00"
f5040c3d-9250-4d42-bd0b-4be2c8ff5c91,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 15:58:27.884805+00","2026-05-21 15:58:27.588+00"
ce4ce325-cdf8-4cb0-963d-695b3ddd6d75,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 15:58:34.148386+00","2026-05-21 15:58:33.866+00"
8c49baa5-4753-4203-a620-994bc29919b8,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 16:01:48.268177+00","2026-05-21 16:01:48.036+00"
eccf57e4-06c9-4d50-96d9-a049ff7e0240,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 16:02:45.02291+00","2026-05-21 16:02:44.629+00"
4ae5a611-1c30-4ebd-ad17-90b8aa40a624,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-21 16:02:45.497403+00","2026-05-21 16:02:10.667+00"
6c37f337-22f7-4683-bd7e-814ae28fab15,2,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 16:28:30.575193+00","2026-05-21 16:28:30.195+00"
338c35d0-e6d1-49bc-97ad-68c73e3a7926,2,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-21 17:55:38.317491+00","2026-05-21 17:55:37.39+00"
141025fa-3409-4bee-9e03-ea3db1b9fb8f,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 17:57:57.26138+00","2026-05-21 17:57:57.005+00"
b52757bc-5f7c-4106-b943-8a816ac830e7,4,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 17:58:18.613532+00","2026-05-21 17:58:18.35+00"
2856fb4c-4018-494e-9e44-7131a5fa855d,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 17:58:40.924877+00","2026-05-21 17:58:40.748+00"
e204accb-e613-4efa-99ee-4805758a7c8b,1,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 17:59:03.213401+00","2026-05-21 17:59:02.911+00"
9f1d0443-f101-4b94-9c86-c98ab7e97466,2,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-21 17:59:19.526316+00","2026-05-21 17:59:18.846+00"
6d3cbd5d-c3c7-4f0f-b4ea-503de8e4fcc2,1,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-21 17:59:20.461433+00","2026-05-21 17:56:00.196+00"
820d279a-31be-4f24-9455-3706bf6def68,2,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-21 17:59:23.408957+00","2026-05-21 17:56:27.903+00"
a344568f-70e3-49a2-91c0-c48531cddbe1,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-21 17:59:25.0129+00","2026-05-21 17:59:24.764+00"
4610ef5d-309d-433a-956f-2de09018d1ec,4,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-21 17:59:26.369259+00","2026-05-21 17:56:56.747+00"
607d1eb9-1872-417d-b567-c571e4ee8910,2,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-21 17:59:29.243289+00","2026-05-21 17:57:24.457+00"
98d21311-3cbb-4911-a40c-c5862bb0bff9,2,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:27:59.726051+00","2026-05-21 18:27:59.216+00"
d58902ff-283b-40d4-8a49-451752a1d958,2,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:28:51.872542+00","2026-05-21 18:28:51.452+00"
fbd3752e-3de7-477c-b9d1-7c1ea1490068,1,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:29:20.71487+00","2026-05-21 18:29:20.169+00"
8bae303d-8622-42c9-a783-7623ed9f3201,3,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:29:43.065363+00","2026-05-21 18:29:42.767+00"
be630c4f-a26e-40e9-bf9c-47e1dc0fdc8a,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 18:29:58.107402+00","2026-05-21 18:29:57.79+00"
dc155fa7-3151-4e5a-8a09-4a0ade5bf833,4,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:30:05.553519+00","2026-05-21 18:30:05.24+00"
e4bc71d0-e6c7-45aa-aca7-0e81996a2135,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 18:30:19.662145+00","2026-05-21 18:30:19.298+00"
